Gene	13_LV	13_RV	2004_LV	2004_RV	2006_LV	2006_RV	2027_LV	2027_RV	2029_LV	2029_RV	2031_LV	2031_RV	2033_LV	2033_RV	2034_LV	2034_RV	2040_LV	2040_RV	2043_LV	2043_RV	2045_LV	2045_RV	2047_LV	2047_RV	2048_LV	2048_RV	2052_LV	2052_RV	3213_LV	3213_RV	3217_LV	3217_RV	5726_LV	5726_RV	5755_LV	5755_RV	5759_LV	5759_RV	5768_LV	5768_RV	5801_LV	5801_RV	5803_LV	5803_RV	5806_LV	5806_RV	5807_LV	5807_RV	5809_LV	5809_RV	5810_LV	5810_RV	5813_LV	5813_RV	5814_LV	5814_RV	5819_LV	5819_RV	5822_LV	5822_RV	5823_LV	5823_RV	5825_LV	5825_RV
Zfp850	0.483886	1.297055	0.301085	0.555274	3.135827	2.290246	0.92378	0.515799	1.237296	0.735853	1.09173	1.03718	1.580193	0.698895	0.576363	1.400639	0.945391	0.895076	0.422111	0.970574	0.885419	1.003563	0.959895	0.921756	1.085148	1.010448	0.820939	1.698568	3.088271	0.835654	1.560745	1.705436	0.922323	0.772807	1.307124	0.813323	1.077531	1.355178	1.865475	1.590634	0.816645	1.424963	0.62523	2.105153	0.633074	0.883775	0.905323	1.557574	0.658732	0.599952	1.24424	1.228869	0.727578	1.055852	0.498652	1.834082	1.051586	0.804362	0.973448	0.477893	1.713022	0.717857	0.734337	0.78901
Zfp853	0	0.10617	0	0.04929	0	0	0.125022	0	0	0	0.062939	0.181545	0	0	0	0	0	0	0	0	0.246352	0.107258	0	0	0.139441	0	0.158588	0	0	0	0	0	0	0	0	0	0	0	0	0	0.060746	0	0	0	0	0	0	0	0	0.166403	0.340958	0	0	0	0	0	0	0	0	0	0	0	0.171188	0
Zfp85os	0.529329	0.212636	0.573263	0.263205	0.779393	0.504215	0.222926	0.260553	0.745836	0.326206	0.448751	0.29767	0.439886	0.215418	0.263932	0.264476	0.132207	0.518357	0.459036	0.101422	0.547458	0.265528	0.413681	0.264416	0.870325	0.152033	0	0.387939	0.156204	0.05038	0.513603	0.223111	0.411254	0.306219	0.138568	0.099984	0.222649	0	0.405179	0.281311	0.042681	0.056761	0.395991	0.643484	0.566291	0.04436	0.915026	0.130484	0.046318	0.695121	0.590662	0.453381	0.206751	0.317922	0.585125	0.082028	0.401625	0.312848	0.428271	0.077958	0.348254	0.632407	0.114878	0.135181
Zfp865	2.76805	3.384959	2.032306	3.363554	4.204669	4.04092	4.06568	2.774153	2.248222	2.038672	1.43404	2.269588	3.704623	1.259478	3.314565	0.763115	1.079417	2.746694	3.813639	1.906956	3.962957	2.242685	3.775932	3.301687	5.172695	3.169363	5.100323	3.469821	3.277877	6.674438	4.008565	4.330227	1.337262	1.407502	4.699948	2.709355	2.858571	1.443421	3.845076	2.406036	2.989609	2.830612	1.643198	2.515835	1.911275	1.417432	4.333672	2.142297	3.571467	1.762413	2.598565	2.86776	1.845729	1.4238	3.488917	2.303914	0.990543	3.228387	4.337481	2.295756	2.470663	2.460899	2.348344	1.195122
Zfp866	10.938042	13.589257	12.075307	13.336079	13.530316	10.609309	10.518927	14.997011	13.741072	14.587548	11.42262	14.63835	13.921226	13.525586	10.120839	13.598498	14.972699	20.059501	15.226927	13.542383	12.4169	10.403655	14.678704	14.205322	16.009142	14.082093	11.216298	12.912916	20.645613	15.125264	14.038291	12.053934	13.231009	11.146196	10.835126	9.712684	10.605672	15.604187	17.131044	11.943772	12.243945	11.385962	12.435667	16.731507	11.01174	14.195676	15.243514	9.017037	18.082233	16.080032	17.319326	11.61099	11.933477	15.201008	9.433432	11.785056	8.765709	11.076008	10.947805	9.895423	12.355593	13.267026	11.007059	13.915124
Zfp867	2.010457	2.233857	2.595582	1.78929	0.54812	1.262367	2.388957	2.786497	1.954067	2.635369	1.831486	3.054437	2.829669	2.585917	1.798107	3.025103	2.600766	2.570672	2.498234	3.072066	2.198609	2.357403	2.035067	2.69628	2.555514	2.18119	2.000839	1.550386	1.309932	2.094356	2.052411	2.348303	2.094637	2.396042	2.90464	2.303941	1.460771	3.00575	2.077785	2.219584	1.746132	2.71207	2.840102	2.781375	2.282561	2.942365	2.681551	1.758922	2.738363	1.701021	4.13825	2.571693	2.719451	1.674346	1.702434	2.854495	1.904842	2.4031	1.822254	2.086081	2.831039	2.259516	2.783221	2.446903
Zfp868	7.373411	4.361583	8.516735	8.179338	8.944191	7.794709	7.869989	8.444886	5.334768	10.221229	6.401713	7.525091	6.989907	8.827752	5.375364	5.199736	9.349734	6.418941	9.43995	9.539369	12.51675	7.826743	8.328365	6.529547	8.920086	5.918227	11.214211	8.376387	9.376846	8.258354	9.046967	9.11275	5.538904	6.695596	7.09336	6.038045	6.681558	11.56534	10.891254	8.995299	4.214764	5.670273	7.280397	7.944487	10.312163	10.892842	11.187868	7.924697	7.006557	10.224692	7.692412	3.486438	7.260317	8.010211	3.774533	7.2829	7.017641	10.312365	8.019615	6.242796	10.23773	11.806428	4.478967	6.156658
Zfp869	0	0	0	0	0	1.576381	0	0	2.381746	0	0	0	0	0	0	0	0	0	0	2.047644	3.211734	0	0	0	0	0	0	1.240023	0	0	0	2.157148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.627249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zfp87	4.509057	5.576085	6.079316	5.964913	7.494103	6.41303	6.471695	3.361532	2.638277	3.259824	5.728834	5.200238	6.32835	8.084204	5.59556	2.466537	5.823103	8.51494	11.342493	4.108961	3.834257	3.154346	6.186584	5.098829	4.44181	10.85279	5.791693	6.652603	5.248804	8.225276	6.107316	9.027952	2.011538	3.611595	4.146711	5.764111	5.037347	6.538343	8.610271	10.505699	4.183781	3.266661	4.801906	3.763726	4.908868	14.113856	7.274779	5.956151	6.17085	3.550687	10.403195	4.009853	3.777176	4.565936	3.837324	6.49442	2.424021	2.486272	4.063375	3.498956	2.993865	2.455183	7.866003	5.00715
Zfp870	0	0	0	2.495275	0	0	0	1.459531	0	0	0	2.053045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.622329	2.219622	0	0	0	0	0	0	0	0	0	0	0.99959	0	0	0	0	0	0	0	0	0	0	0	0	0	2.513071	1.607262	0	0	0	0	0	0	0	0	0
Zfp871	18.291378	24.866283	23.040471	20.058793	31.801927	33.355372	18.522079	22.160185	22.977567	22.753833	19.113251	23.898407	25.157373	30.673947	17.463873	25.21686	24.290141	27.550403	28.065577	26.587739	26.060987	20.30251	23.839622	20.500704	28.440256	26.191748	20.755631	27.365025	28.676997	24.556399	23.665204	26.630378	19.894628	25.167843	18.06687	17.895266	17.878181	28.248401	27.578062	28.54901	19.481066	18.26179	19.446687	26.471654	21.483387	26.902679	27.5268	20.672331	28.587461	26.497982	35.550944	25.185868	18.956876	23.187882	15.586733	25.216556	18.63712	20.381515	20.41038	22.50599	20.640691	24.872748	19.296137	24.652486
Zfp872	0	0	0.05279	0	0	0	0	0	0	0	0	0.037409	0	0	0	0	0	0	0.083832	0	0	0	0	0.140488	0	0	0	0	0	0	0	0	0	0.032945	0	0	0	0	0	0.035222	0	0	0	0	0	0.12225	0	0	0	0	0	0	0	0.073159	0	0.051908	0	0	0	0	0	0	0	0
Zfp873	0	0	1.947346	0.512972	0	1.756936	0	0	0	0	1.10547	0	0	1.149159	0	0	0	0	0	1.466333	0	0	1.848883	0	0	0	1.678375	0	0	0	2.695777	0	1.276078	0	0	0	0	1.661027	0	1.369604	0	0	0	0	0	0	0	0	0	0	2.12079	0	0	0	0	0	0	0	0.234419	0	0	0	0	0
Zfp874a	2.348681	3.808128	3.588222	5.267558	3.731466	3.940445	2.148528	1.885117	2.010413	3.523213	3.151086	5.313445	3.434	1.622905	3.005043	4.726702	3.297209	5.764361	4.331245	3.465112	2.47923	2.651054	5.337972	3.326677	3.744225	2.223982	3.849916	4.264575	3.659188	5.602146	3.326234	5.133177	3.716752	4.004046	2.677943	3.415935	2.58835	4.138537	4.429419	4.973582	1.495935	2.612768	5.052197	8.068631	2.630916	4.128044	4.298968	2.408384	3.119444	2.021674	4.030032	3.478345	2.943123	5.427542	2.905498	3.283291	3.809247	3.350053	3.736811	2.338521	3.936065	6.101173	2.6114	3.024102
Zfp874b	4.073624	4.486744	4.540805	4.0901	3.28027	4.782409	3.625563	4.421056	4.014858	5.553623	4.655264	4.11708	3.748572	4.475737	3.667275	4.341166	4.102233	4.508848	6.357836	4.979846	3.687896	3.529873	5.194448	5.177535	6.324765	5.033035	3.990164	4.893055	4.342621	4.175823	5.04282	3.983994	4.34843	4.840643	3.138812	3.600417	4.271829	5.912795	7.605103	5.193324	3.451792	2.833366	5.603479	6.842467	3.116124	3.864006	3.537764	2.792605	2.898247	4.430179	3.389561	3.707	4.595408	5.005667	3.284534	4.057302	3.103126	4.772805	4.544092	4.264943	4.133308	4.522899	3.238722	4.298578
Zfp879	0.885107	1.20038	0.740714	0.655229	0.053518	0.097261	0.484453	0.404442	1.08203	0.732633	1.750905	0.390959	0.906659	1.048297	0.959393	0.666459	1.289242	1.09614	1.101969	0.614327	0.582678	1.530318	0.877166	1.087925	1.259502	1.097103	0.470529	0.948888	0.347112	0.686103	0.531499	0.602194	1.263795	0.759998	0.627487	0.543946	0.915425	0.405028	0.992193	0.978556	0.501701	0.901638	0.737243	1.399256	1.363023	0.871198	2.143665	0.918093	0.589287	1.352554	0.838922	1.174783	1.116659	0.536035	0.876169	0.876792	0.863233	0.857118	0.792674	0.635543	1.874487	0.895821	0.565212	0.437492
Zfp882	1.949154	1.69452	2.462082	2.548902	1.941119	2.400151	2.213718	2.981153	2.280888	2.972313	2.035606	1.997298	3.605437	2.522431	2.388548	1.601429	2.219003	3.3219	3.159955	1.757058	2.623877	2.417367	4.943177	2.798938	3.621067	3.344142	3.041708	3.346638	2.738876	2.326882	2.728788	3.533488	4.955517	0.978629	1.176065	1.453167	2.339975	4.001869	3.580139	3.102464	2.13591	4.184878	4.067098	3.560358	3.236289	2.941769	1.955218	1.455187	2.890116	2.803899	3.260184	2.552503	2.402483	4.875879	1.183447	2.964896	1.308125	1.535232	1.952081	1.912896	2.740849	2.936254	2.206547	1.923641
Zfp9	3.395985	4.479832	3.38395	2.298354	9.529225	6.54827	3.565064	3.582837	3.490187	4.358673	3.522387	2.796691	3.353821	4.797232	3.842026	3.931742	4.134197	3.487208	2.87089	4.236323	3.766333	2.943932	3.84695	4.261465	3.342232	4.724552	3.739503	3.892941	7.148923	3.899787	5.114978	6.038126	3.154421	2.713643	4.27745	3.221459	2.972716	5.099054	4.908916	5.764609	3.237974	3.444911	3.647559	3.930089	4.255521	4.47552	3.16201	3.521869	3.341554	3.404069	5.81962	4.195244	3.067439	3.006098	2.877566	4.258241	2.675954	3.777056	3.698722	3.67798	3.472635	3.219062	2.545111	3.564212
Zfp90	0	0	0	0	0.875053	0	0	0	0	0	0	0	0	0.632745	0	0	0	1.5537	0.517414	0	0	0	0	1.536632	0.728143	0	1.044638	0	0	0	0	2.863659	0	0	2.044216	1.055846	1.694989	0	0	0	0	0	0	1.047954	0	0	0	2.030121	0	0	0	0	0	0	0.9683	0	0.746441	0	0	0	0	0	2.126531	1.206284
Zfp91	47.930867	40.829623	50.981924	30.466302	42.054893	37.594607	50.847047	38.26458	41.763228	55.0478	51.049611	43.291852	38.753581	58.884696	42.91926	53.559779	51.342195	39.273537	55.814025	57.467793	43.762308	47.574166	41.67805	47.151408	42.183448	52.729755	21.350886	24.738	45.378423	34.804395	37.938025	43.990037	37.738126	49.765903	53.604332	52.382841	40.291268	61.551483	52.185658	56.060752	42.326349	47.253029	42.282034	37.295228	49.565736	62.571062	60.530779	52.241747	42.044817	46.93622	119.639903	69.116528	45.155429	34.155943	42.17388	69.591262	41.808012	35.522989	54.786833	57.615193	49.659327	35.593234	48.289067	55.855354
Zfp92	0	0	0	0.017186	0	0	0	0	0.057449	0	0	0	0	0.020653	0	0	0	0	0	0	0	0.107417	0	0	0	0.065379	0	0.201126	0	0	0	0	0	0	0	0.015411	0	0.168758	0	0.09324	0	0	0	0	0.018432	0	0	0	0	0	0.025595	0	0	0	0	0.018627	0	0	0.02276	0	0	0.023944	0	0
Zfp93	0.988774	1.538426	2.19159	0.998089	0.655271	0.998411	0.998776	1.88726	1.175815	1.097119	1.586159	1.538599	1.87834	1.244971	1.606217	0.874904	1.266521	1.33742	1.809209	1.528758	1.982007	1.402459	1.998127	1.237917	1.617786	1.275538	1.657286	1.607748	0.8939	1.242156	1.179949	1.716642	1.140725	1.400126	1.689248	1.547541	0.78612	1.295586	1.323853	2.1261	1.45969	1.232319	2.014955	1.597381	1.17826	2.33137	1.430473	1.202924	1.580785	1.906628	2.323329	0.963788	1.394598	1.870638	1.258816	1.360386	1.602033	2.211053	0.66145	0.80219	1.497986	1.451287	1.858651	1.605951
Zfp930	0	0	0	0	1.249651	0	0	0	0	0	0	0	1.777049	0	0.966331	0	1.218866	0	0	0	0	1.353677	1.172436	0	0	0	0	0	0	0.826499	0	0	0	0	0	0	0	0	0	0	1.161679	1.248812	0	0	0	0	0	1.775898	0	0	0	0	0	4.10725	1.131699	0	0	0	0	0	0	0	2.359972	0
Zfp931	14.385994	15.510881	10.767785	16.219888	13.873161	11.514557	14.904955	17.584951	15.861374	16.988511	14.622842	14.702137	10.48046	13.649072	12.263109	15.191151	13.711928	18.415757	13.581528	12.990318	19.654316	15.381992	20.753467	16.208455	15.763015	13.749219	13.132217	12.65443	9.433669	11.721194	17.394966	12.600075	14.698366	13.866719	11.071852	11.843116	17.525325	22.697705	17.051986	15.794333	13.361501	11.34782	13.599741	24.342854	13.706603	19.719736	12.483349	12.162302	12.112201	17.197676	15.070805	17.127463	12.822595	15.834287	13.531823	10.503821	12.964606	14.104185	11.275052	16.816397	13.029881	13.55309	11.335735	12.722052
Zfp932	7.330524	7.298055	8.266604	9.907936	15.463536	13.649701	7.221276	10.63776	13.485997	13.072314	9.897922	9.26635	12.91438	12.366025	8.346004	11.133054	8.548742	18.24183	12.711231	9.321628	8.709865	11.325577	10.769215	10.145932	20.048522	17.101566	12.381268	16.481201	19.554557	12.308099	10.704063	16.244201	7.737642	12.318557	7.509046	8.098062	11.802472	21.721038	16.118773	12.360132	11.301804	12.108131	12.382233	11.739453	12.021265	11.530611	9.738424	11.078394	15.79215	14.978648	16.177598	14.196449	9.570551	10.361368	8.202231	7.09194	8.296008	10.122888	9.969073	8.655868	10.530958	10.660302	7.114694	15.2476
Zfp933	6.949677	5.774109	5.934346	6.674064	9.429065	6.557826	8.027168	7.635161	9.360696	9.058751	6.192608	7.315428	8.214591	8.667616	6.726728	7.220512	7.891323	8.8299	7.245583	8.444013	7.283347	5.935129	7.62864	8.10651	8.157963	6.643511	7.270111	6.143516	7.240387	6.700714	7.058973	7.488037	7.264192	5.287067	6.443452	6.231153	7.504787	9.286804	10.497687	6.157687	7.590528	6.832156	6.396177	9.947394	6.671242	7.549571	7.923886	6.779958	8.258871	8.614953	9.812697	8.498537	7.7566	9.870477	6.908704	8.25603	5.136005	7.528362	6.522928	6.615423	8.89145	7.497035	6.410529	7.168027
Zfp934	0	0	2.885362	1.380684	1.955276	6.564142	0.338964	0	3.449644	0.333853	0.173486	0	3.418667	0	3.450686	0	2.641219	3.305346	0	0	0	1.57967	0	0.77022	6.622508	1.312151	0	0.473812	3.052905	4.131939	0	4.343028	3.28036	0	3.665671	2.509664	1.604649	4.162995	0	3.169413	0.473136	0	0	4.885673	3.878219	0.693822	0	0.742948	5.301194	2.906661	2.915862	0.585253	0	4.193525	2.120369	1.720449	3.583846	4.46508	0	4.94329	1.114043	0	0.537294	3.647969
Zfp935	3.281669	3.063635	0	0	6.99518	0	2.087442	1.819527	2.487283	5.046961	4.584852	1.834767	3.585283	3.502331	0	3.488777	6.189148	4.19293	4.427088	0	1.891138	0	2.777318	3.897031	3.271599	6.133376	9.498792	6.734978	10.804982	9.965228	4.073248	4.673605	0	0	4.153229	2.344347	5.075097	7.196401	4.77298	0	0	2.14008	2.902044	0	3.413922	1.426775	0	5.095722	0	5.172485	8.146032	5.094722	4.723773	3.377614	1.993125	0	1.408863	1.667392	1.934485	4.036959	4.015104	0	5.400376	3.055377
Zfp936	0	0	0	0	0	0	0	0	0	0.099634	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zfp937	1.99143	1.342358	1.595371	0.923592	2.261982	2.124788	1.356503	2.012081	2.329566	2.997926	2.255444	1.648157	2.311659	1.966821	1.556317	1.413761	2.748472	1.769958	2.889816	1.995496	3.236809	2.205678	2.526086	2.293883	2.310955	2.996711	3.592324	3.756729	3.526526	2.244002	2.339319	3.879316	2.139061	1.09853	2.903847	2.173666	2.514019	3.731824	2.676915	2.650974	1.478381	1.528993	2.902466	3.680611	3.213773	2.826792	2.633327	2.324667	2.057057	2.414386	4.116233	3.028883	2.176092	2.321005	1.334147	2.665511	1.548911	2.00989	1.917592	1.748806	1.695593	1.64454	2.208883	2.044215
Zfp938	3.895069	3.70796	4.661129	4.643126	4.02618	4.344911	4.854545	4.521292	5.877152	4.315246	4.974255	5.68244	5.009309	5.517292	6.94307	4.390167	5.0493	6.763532	5.07858	5.300872	6.958032	4.936298	6.139085	4.374453	8.431168	5.994217	4.447147	4.58229	8.080638	5.496969	6.092182	5.508771	5.280669	3.382285	5.495942	4.034733	5.996595	6.202432	6.664804	4.475009	5.062687	4.143592	4.323813	6.267218	5.137047	6.579779	7.769139	6.73535	7.065882	6.435352	7.30081	6.414094	5.476422	6.924232	3.858006	6.176928	3.722102	5.911856	5.174673	4.702327	6.688867	4.786793	5.103041	5.002402
Zfp939	0	0	0	0.66686	0	0.453793	0	0	0	0	0.623246	0	0.289844	0	0	0	0.69887	0	0	0.494977	0	0	0.819959	0	0	0	1.164623	0	0.22933	1.120343	0	0	0	0	0.363415	0.487408	0	2.273792	0	0	0	0	0	1.013595	0.143033	0	0	0	0	1.951025	0	0	0	0	0	0	0	1.182194	0	0	0	0	0	0.970446
Zfp94	1.24877	0.682645	0.669341	1.766044	0.331423	0.647063	0.733396	1.326299	1.230986	1.852127	1.030955	0.639496	1.126668	0.949317	2.279991	0.668002	0.569544	1.775031	0.592105	1.451455	2.141166	0.723297	0.665044	0.822873	2.900109	0.837944	1.889644	2.386284	0.960036	1.524191	0.944593	1.135553	0.374345	1.443461	0.659934	0.616721	0.258155	1.81843	1.190237	1.161788	0.650385	0.536946	1.558216	1.788304	1.890034	0.898824	1.248644	0.786325	1.644064	1.115865	2.292535	2.406919	0.989346	1.078617	0.154658	0.334277	1.000861	0.576928	0.434192	0.979503	0.957274	0.599738	1.056583	2.190724
Zfp940	0.133842	0.343519	0.168839	0.36057	0.421204	0.188477	0.376298	0.301631	0.271117	0.172518	0.26488	0.216237	0.244314	0.051651	0.164889	0.176142	0.125473	0.322337	0.487644	0.040279	0.885312	0.361901	0.449832	0.337556	0.424915	0.371081	0.406644	0.22948	0.361958	0.132164	0.869007	0.678917	0.156428	0.050495	0.32195	0.365001	0.482786	0.444892	0.76628	0.134154	0.251705	0.232972	0.15425	0.55338	0.105748	0.254379	0.308137	0.231586	0.155543	0.283425	0.28995	0.238147	0.265938	0.167961	0.124409	0.54691	0.030393	8.535056	0.160728	0.308005	0.269741	0.339887	0.283392	0.119714
Zfp941	0.076019	0.133183	0.152489	0.097394	0.205903	0	0.373084	0.118496	0.102647	0.22355	0.282261	0.137304	0.360781	0.302882	0.39875	0.063672	0.026968	1.434498	0.152614	0.060949	0.175379	0.293339	0.31085	0.128852	0.259474	0.422454	0.132671	0.02165	0.374958	0.083264	0.030193	0.06985	0.260689	0.031619	0.201236	0.06195	0.298213	0.251704	0.244805	0.543637	0.491469	0	0.350353	0.308607	0.149133	0.425873	0	0.241099	0.236273	0.535654	0.312467	0.249918	0.316882	0.12918	0.175009	0.219583	0.186504	0.202729	0.272674	0.226348	0.164776	0.060954	0.2024	0.1979
Zfp942	6.20846	6.878499	7.771715	5.715369	12.145412	10.195613	7.450728	7.177853	8.68505	6.47839	8.459717	6.380963	8.25417	7.210346	9.084502	6.616545	7.192421	10.146111	8.545868	6.328605	9.597967	6.309393	8.392691	6.393853	12.496286	7.173098	9.885378	10.00153	9.226709	8.617995	8.269371	7.781091	7.756716	5.373725	5.229973	5.183114	7.123711	8.409854	11.617943	7.542159	8.587645	4.911504	7.445013	8.595454	6.616797	9.287714	9.899359	6.731401	10.19972	9.857243	11.512336	10.499416	6.061072	8.811029	4.728739	8.248535	8.479994	8.409867	6.805031	5.593163	8.806188	8.308714	8.07868	6.934785
Zfp943	18.5411	14.145615	19.633517	16.348371	14.547	11.270342	18.494868	17.280753	18.218907	21.661267	20.665042	16.467579	19.093379	20.010595	20.344373	20.383703	27.028866	22.024427	21.526485	22.386274	20.000428	19.337988	16.101313	19.025442	21.134979	17.778495	11.576715	16.700241	15.47016	15.355211	17.51787	15.517023	21.621325	15.644971	17.613186	15.810576	18.94786	22.771052	22.395882	17.178363	15.472768	18.410851	16.519353	19.023016	20.633847	22.035538	23.548624	15.956967	18.974908	20.597729	25.200481	26.541236	19.240556	18.880252	15.06162	20.038673	18.836464	19.324897	17.480172	17.308678	20.173513	17.74318	18.410722	21.233669
Zfp944	4.738394	2.914859	3.773487	4.832195	5.500246	5.094423	4.792738	5.201882	4.525498	3.784077	4.807576	4.170739	4.976186	4.337425	4.597948	3.673726	4.769865	4.515305	6.216332	4.775798	4.538845	3.344156	5.738705	4.834008	5.2333	4.651765	4.064823	4.169877	6.901324	4.044572	5.641407	5.220152	3.669735	3.459163	3.175279	3.553286	5.158106	6.197695	6.461219	4.260252	4.165216	3.999817	4.777515	5.669176	4.866281	6.019876	4.662007	3.895413	4.981407	5.478196	5.611918	5.494048	4.800891	5.103335	4.212169	5.227605	2.731748	5.43117	6.172245	4.40669	5.418512	3.68284	4.774867	4.237241
Zfp945	12.060905	17.670768	15.935021	18.588491	4.803566	8.165363	14.081322	18.557216	16.462951	14.107215	12.620676	17.217767	20.651156	19.333233	10.622981	10.827651	15.461426	20.593182	18.496739	14.3519	19.051164	16.976671	18.477736	14.057318	22.660307	16.129723	15.078996	16.983394	14.84893	18.547416	19.055091	14.551135	15.055499	14.582917	12.221106	11.084507	13.335517	17.573042	20.082815	13.806432	15.601767	11.167042	14.95946	25.881011	15.506934	15.120916	18.148477	11.997818	22.721462	18.361619	22.644988	16.842277	12.694836	22.297622	12.363086	13.255739	13.288852	17.175935	16.524544	16.367488	15.093783	18.917646	16.703402	16.063254
Zfp946	5.81982	6.445366	5.097073	4.496883	9.746176	6.884082	4.685915	6.075016	7.489626	3.473706	3.580893	3.971783	6.051541	5.313143	2.83532	3.650164	7.598213	7.846433	7.065232	5.086774	6.505154	3.558149	5.363402	4.16366	9.167125	6.2834	6.370893	4.773461	5.608142	4.516626	6.515436	5.158849	4.743563	4.866533	4.330343	5.131633	6.489672	6.308286	7.018125	2.71611	4.742037	2.388445	3.825014	5.878113	6.433656	5.480427	6.054971	6.142208	7.672524	6.536823	6.553597	6.092809	6.307212	8.356717	4.813297	4.670141	4.189344	5.050669	8.001281	7.264462	4.179695	3.827983	4.956681	4.825113
Zfp947	0.625577	0.30461	0.915656	0.420441	1.286758	1.001178	1.159797	0.312673	0.671933	1.155506	0.79947	0.429679	0.612288	0.944297	0.671835	0.933869	0.863681	0.664369	0.66793	1.32027	0.981503	0.652431	0.823143	0.571289	1.45133	1.480391	0.295268	1.642491	0.762572	0.76753	0.989176	0.641601	0.569117	0.985934	0.792725	0.785312	0.342145	0.677864	1.046806	0.465467	0.847031	0.719868	1.462616	1.303786	0.676052	1.28058	0.783985	0.92506	0.728096	0.841783	1.119712	0.452415	0.838719	0.489131	0.949858	1.276454	0.712494	0.737112	0.759683	0.576161	0.784525	1.034107	0.634132	0.825453
Zfp948	3.774426	3.883471	2.763504	7.231083	19.106646	13.245157	3.601134	4.527859	6.800143	4.947156	3.671473	3.22023	5.246954	4.137232	3.592307	2.073288	4.292663	5.140391	6.442473	5.863119	7.62533	4.987264	8.369741	4.949419	9.797064	5.534786	8.502403	10.96525	11.242962	9.960497	9.413387	7.749308	4.76483	3.152749	4.215363	3.955842	7.960614	7.261249	8.68837	4.037957	4.200944	2.860049	5.301314	6.567522	4.63349	3.118326	6.408295	3.732752	7.082758	6.215001	3.998069	4.36638	3.15146	6.256788	3.540905	4.427361	3.952142	6.886789	4.06946	2.394587	4.022898	4.817861	4.502132	5.075385
Zfp949	4.065325	3.912707	4.145898	3.814931	5.544802	3.858221	5.278502	4.576437	4.472945	3.96534	3.095454	3.753495	4.663953	6.979315	4.214493	3.327336	3.906107	6.411418	6.10112	3.741964	4.489866	4.784659	5.083207	4.488195	5.400429	5.970946	5.624486	4.505109	4.660442	3.773126	5.646601	5.419644	4.192056	5.463827	3.617966	5.475059	3.963568	5.72476	4.664161	4.570378	3.843072	4.067303	4.921417	5.769893	6.089852	6.253944	5.440046	3.841445	3.95448	5.454093	5.369711	5.888689	4.462285	5.5604	3.367962	6.516472	3.936145	4.275121	3.809959	5.517054	4.690611	5.243848	5.650489	3.769375
Zfp951	1.84334	2.617742	3.052286	3.227461	4.471598	3.667336	1.985862	3.013702	1.541627	1.87266	2.80615	2.822229	3.08283	3.142142	1.966443	0.874306	2.167632	2.747908	4.6828	2.982644	3.858164	1.884238	4.293971	3.121901	2.78472	2.582431	4.413189	3.041727	6.47607	6.689198	4.661343	3.524728	2.154274	1.759739	2.10604	1.424321	3.984506	5.840802	4.060086	3.12507	3.050157	2.093685	1.571808	3.402636	3.287646	4.486781	3.581598	2.704253	4.732288	3.596589	5.543857	2.796393	1.687555	3.389833	1.59676	3.345301	2.340054	3.39802	2.195168	1.820671	2.261425	2.372566	1.895053	2.100307
Zfp952	3.752496	4.952662	3.460829	3.613653	3.142293	3.847614	2.289994	3.553632	3.153925	3.83656	2.72661	3.841591	4.333551	3.609178	2.928078	3.679407	3.179256	4.762946	4.312727	3.069899	3.827282	2.590899	3.840965	3.924001	5.289754	3.754239	3.498207	5.501936	4.142803	4.702927	4.772776	4.16946	2.540939	3.309438	2.956261	4.606966	2.100123	3.826555	4.128563	4.594287	4.641035	3.626493	4.078439	4.928086	3.981579	3.754036	4.428674	4.933561	5.213817	4.406762	4.500442	2.85978	3.459285	3.846776	2.859067	2.969866	2.924691	3.491315	2.40297	2.377902	3.266676	3.749442	2.874325	3.192741
